1.299,20.00,20.39,40.15449089,-113.15419353,1698.3
1.325,20.00,20.35,40.15449089,-113.15419353,1698.3
1.349,20.00,20.35,40.15449089,-113.15419353,1698.3
1.374,20.00,20.35,40.15449089,-113.15419353,1698.3
1.399,20.00,20.35,40.15449089,-113.15419353,1698.3
1.424,20.00,20.35,40.15449089,-113.15419353,1698.3
1.449,20.00,20.35,40.15449089,-113.15419353,1698.3
1.474,20.00,20.35,40.15449089,-113.15419353,1698.3
1.499,20.00,20.35,40.15449089,-113.15419353,1698.3
1.524,20.00,20.30,40.15449089,-113.15419353,1698.3
1.549,20.00,20.30,40.15449089,-113.15419353,1698.3
1.574,20.00,20.30,40.15449089,-113.15419353,1698.3
1.599,20.00,20.30,40.15449089,-113.15419353,1698.3
1.624,20.00,20.30,40.15449089,-113.15419353,1698.3
1.649,20.00,20.30,40.15449089,-113.15419353,1698.0
1.674,20.00,20.30,40.15449089,-113.15419353,1698.0
1.699,20.00,20.30,40.15449089,-113.15419353,1698.0
1.724,20.00,20.30,40.15449089,-113.15419353,1698.0
1.749,20.00,20.35,40.15449089,-113.15419353,1698.0
1.774,20.00,20.35,40.15449089,-113.15419353,1698.0
1.799,20.00,20.35,40.15449089,-113.15419353,1698.0
1.824,20.00,20.35,40.15449089,-113.15419353,1698.0
1.849,20.00,20.35,40.15449089,-113.15419353,1698.0
1.874,20.00,20.35,40.15449089,-113.15419353,1698.0
1.899,20.00,20.35,40.15449089,-113.15419353,1698.0
1.924,20.00,20.35,40.15449089,-113.15419353,1698.0
1.950,20.00,20.35,40.15449089,-113.15419353,1698.0
1.974,20.00,20.35,40.15449089,-113.15419353,1698.0
1.999,20.00,20.35,40.15449089,-113.15419353,1698.0
2.024,20.00,20.35,40.15449089,-113.15419353,1698.0
2.049,20.00,20.35,40.15449089,-113.15419353,1698.0
2.074,20.00,20.35,40.15449089,-113.15419353,1698.0
2.099,20.00,20.35,40.15449089,-113.15419353,1698.0
2.124,20.00,20.35,40.15449089,-113.15419353,1698.0
2.149,20.00,20.35,40.15449089,-113.15419353,1698.0
2.174,20.00,20.35,40.15449089,-113.15419353,1698.0
2.199,20.00,20.35,40.15449089,-113.15419353,1698.0
2.224,20.00,20.35,40.15449089,-113.15419353,1698.0
2.249,20.00,20.35,40.15449089,-113.15419353,1698.0
2.274,20.00,20.35,40.15449089,-113.15419353,1698.0
2.299,20.00,20.35,40.15449089,-113.15419353,1698.0
2.324,20.00,20.35,40.15449089,-113.15419353,1698.0
2.349,20.00,20.35,40.15409132,-113.15452138,1698.0
2.374,20.00,20.35,40.15409132,-113.15452138,1698.0
2.399,20.00,20.35,40.15409132,-113.15452138,1698.0
2.424,20.00,20.35,40.15409132,-113.15452138,1698.0
2.450,20.00,20.35,40.15409132,-113.15452138,1698.0
2.474,20.00,20.35,40.15409132,-113.15452138,1698.0
2.499,20.00,20.35,40.15409132,-113.15452138,1698.0
2.524,20.00,20.35,40.15409132,-113.15452138,1698.0
2.549,20.00,20.35,40.15409132,-113.15452138,1698.0
2.574,20.00,20.35,40.15409132,-113.15452138,1698.0
2.599,20.00,20.35,40.15409132,-113.15452138,1698.0
2.624,20.00,20.35,40.15409132,-113.15452138,1698.0
2.649,20.00,20.30,40.15409132,-113.15452138,1698.0
2.674,20.00,20.30,40.15409132,-113.15452138,1698.0
2.699,20.00,20.30,40.15409132,-113.15452138,1698.0
2.724,20.00,20.30,40.15409132,-113.15452138,1698.0
2.749,20.00,20.30,40.15409132,-113.15452138,1698.0
2.774,20.00,20.30,40.15409132,-113.15452138,1698.0
2.799,20.00,20.30,40.15409132,-113.15452138,1698.0
2.824,20.00,20.30,40.15409132,-113.15452138,1698.0
2.849,20.00,20.30,40.15409132,-113.15452138,1698.0
2.874,20.00,20.30,40.15409132,-113.15452138,1698.0
2.899,20.00,20.30,40.15409132,-113.15452138,1698.0
2.924,20.00,20.30,40.15409132,-113.15452138,1698.0
2.950,20.00,20.30,40.15409132,-113.15452138,1697.7
2.974,20.00,20.30,40.15409132,-113.15452138,1697.7
2.999,20.00,20.30,40.15409132,-113.15452138,1697.7
3.024,20.00,20.30,40.15409132,-113.15452138,1697.7
3.049,20.00,20.30,40.15409132,-113.15452138,1697.7
3.075,20.00,20.30,40.15409132,-113.15452138,1697.7
3.099,20.00,20.30,40.15409132,-113.15452138,1697.7
3.124,20.00,20.30,40.15409132,-113.15452138,1697.7
3.149,20.00,20.30,40.15409132,-113.15452138,1697.7
3.174,20.00,20.30,40.15409132,-113.15452138,1697.7
3.199,20.00,20.30,40.15409132,-113.15452138,1697.7
3.224,20.00,20.30,40.15409132,-113.15452138,1697.7
3.249,20.00,20.30,40.15409132,-113.15452138,1697.7
3.274,20.00,20.30,40.15409132,-113.15452138,1697.7
3.299,20.00,20.30,40.15409132,-113.15452138,1697.7
3.324,20.00,20.30,40.15409132,-113.15452138,1697.7
3.349,20.00,20.30,40.15409132,-113.15452138,1697.7
3.374,20.00,20.30,40.15409132,-113.15452138,1697.7
3.399,20.00,20.30,40.15409132,-113.15452138,1697.7
3.424,20.00,20.30,40.15409132,-113.15452138,1697.7
3.450,20.00,20.30,40.15409132,-113.15452138,1697.7
3.474,20.00,20.30,40.15409132,-113.15452138,1697.7
3.499,20.00,20.30,40.15409132,-113.15452138,1697.7
3.524,20.00,20.30,40.15409132,-113.15452138,1697.7
3.549,20.00,20.30,40.15372249,-113.15489021,1697.7
3.574,20.00,20.30,40.15372249,-113.15489021,1697.7
3.599,20.00,20.30,40.15372249,-113.15489021,1697.7
3.624,20.00,20.30,40.15372249,-113.15489021,1697.7
3.649,20.00,20.35,40.15372249,-113.15489021,1697.7
3.674,20.00,20.35,40.15372249,-113.15489021,1697.7
3.699,20.00,20.35,40.15372249,-113.15489021,1697.7
3.724,20.00,20.35,40.15372249,-113.15489021,1697.7
3.749,20.00,20.35,40.15372249,-113.15489021,1697.7
3.774,20.00,20.35,40.15372249,-113.15489021,1697.7
3.799,20.00,20.35,40.15372249,-113.15489021,1697.7
3.824,20.00,20.35,40.15372249,-113.15489021,1697.7
3.849,20.00,20.35,40.15372249,-113.15489021,1697.7
3.874,20.00,20.35,40.15372249,-113.15489021,1697.7
3.899,20.00,20.35,40.15372249,-113.15489021,1697.7
3.924,20.00,20.35,40.15372249,-113.15489021,1697.7
3.949,20.00,20.26,40.15372249,-113.15489021,1697.7
3.974,-5.00,20.26,40.15372249,-113.15489021,1697.7
3.999,-5.00,20.26,40.15372249,-113.15489021,1697.7
4.024,-5.00,20.26,40.15372249,-113.15489021,1697.7
4.049,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.074,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.099,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.124,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.149,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.174,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.199,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.224,-5.00,20.30,40.15372249,-113.15489021,1697.7
4.249,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.274,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.299,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.324,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.349,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.374,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.399,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.424,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.450,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.474,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.499,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.524,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.549,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.574,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.599,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.624,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.649,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.674,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.699,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.724,-5.00,20.30,40.15372249,-113.15489021,1697.4
4.749,-5.00,20.35,40.15338098,-113.15531368,1697.4
4.774,-5.00,20.35,40.15338098,-113.15531368,1697.4
4.799,-5.00,20.35,40.15338098,-113.15531368,1697.4
4.824,-5.00,20.35,40.15338098,-113.15531368,1697.4
4.849,-5.00,20.35,40.15338098,-113.15531368,1697.4
4.874,-5.00,19.73,40.15338098,-113.15531368,1697.4
4.899,-5.00,19.73,40.15338098,-113.15531368,1697.4
4.924,-5.00,19.73,40.15338098,-113.15531368,1697.4
4.950,-5.00,15.78,40.15338098,-113.15531368,1697.4
4.974,-5.00,15.78,40.15338098,-113.15531368,1697.4
4.999,-5.00,15.78,40.15338098,-113.15531368,1697.4
5.024,-5.00,15.78,40.15338098,-113.15531368,1697.4
5.049,-5.00,13.75,40.15338098,-113.15531368,1697.4
5.074,-5.00,13.75,40.15338098,-113.15531368,1697.4
5.099,-5.00,13.75,40.15338098,-113.15531368,1697.4
5.124,-5.00,13.75,40.15338098,-113.15531368,1697.4
5.149,-5.00,6.64,40.15338098,-113.15531368,1697.4
5.174,-5.00,6.64,40.15338098,-113.15531368,1697.4
5.199,-5.00,6.64,40.15338098,-113.15531368,1697.4
5.224,-5.00,6.64,40.15338098,-113.15531368,1697.4
5.249,-5.00,6.64,40.15338098,-113.15531368,1697.4
5.274,-5.00,0.22,40.15338098,-113.15531368,1697.4
5.299,-5.00,0.22,40.15338098,-113.15531368,1697.4
5.324,-5.00,0.22,40.15338098,-113.15531368,1697.4
5.349,-5.00,-2.77,40.15338098,-113.15531368,1697.4
5.374,-5.00,-2.77,40.15338098,-113.15531368,1697.4
5.399,-5.00,-2.77,40.15338098,-113.15531368,1697.4
5.424,-5.00,-2.77,40.15338098,-113.15531368,1697.4
5.450,-5.00,-5.41,40.15338098,-113.15531368,1697.4
5.474,-5.00,-5.41,40.15338098,-113.15531368,1697.4
5.499,-5.00,-5.41,40.15338098,-113.15531368,1697.4
5.524,-5.00,-5.41,40.15338098,-113.15531368,1697.4
5.549,-5.00,-6.24,40.15338098,-113.15531368,1697.4
5.574,-5.00,-6.24,40.15338098,-113.15531368,1697.4
5.599,-5.00,-6.24,40.15338098,-113.15531368,1697.4
5.624,-5.00,-6.24,40.15338098,-113.15531368,1697.4
5.649,-5.00,-6.28,40.15338098,-113.15531368,1697.4
5.674,-5.00,-6.28,40.15338098,-113.15531368,1697.4
5.699,-5.00,-6.28,40.15338098,-113.15531368,1697.4
5.724,-5.00,-6.28,40.15338098,-113.15531368,1697.4
5.749,-5.00,-6.06,40.15338098,-113.15531368,1697.4
5.774,-5.00,-6.06,40.15338098,-113.15531368,1697.4
5.799,-5.00,-6.06,40.15338098,-113.15531368,1697.4
5.824,-5.00,-6.06,40.15338098,-113.15531368,1697.4
5.849,-5.00,-5.67,40.15338098,-113.15531368,1697.4
5.874,-5.00,-5.67,40.15338098,-113.15531368,1697.4
5.899,-5.00,-5.67,40.15338098,-113.15531368,1697.4
5.924,-5.00,-5.67,40.15338098,-113.15531368,1697.4
5.950,-5.00,-5.45,40.15306679,-113.15577130,1697.4
5.974,-5.00,-5.45,40.15306679,-113.15577130,1697.4
5.999,-5.00,-5.45,40.15306679,-113.15577130,1697.4
6.024,-5.00,-5.45,40.15306679,-113.15577130,1697.4
6.049,-5.00,-5.23,40.15306679,-113.15577130,1697.4
6.074,-5.00,-5.23,40.15306679,-113.15577130,1697.4
6.099,-5.00,-5.23,40.15306679,-113.15577130,1697.4
6.124,-5.00,-5.23,40.15306679,-113.15577130,1697.4
6.149,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.174,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.199,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.224,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.249,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.274,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.299,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.324,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.349,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.374,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.399,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.424,-5.00,-5.19,40.15306679,-113.15577130,1697.4
6.450,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.474,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.499,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.524,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.549,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.574,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.599,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.624,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.649,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.674,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.699,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.724,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.749,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.774,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.799,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.824,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.849,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.874,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.899,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.924,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.950,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.974,-5.00,-5.27,40.15306679,-113.15577130,1697.7
6.999,-5.00,-5.27,40.15306679,-113.15577130,1697.7
7.024,-5.00,-5.27,40.15306679,-113.15577130,1697.7
7.049,-5.00,-5.27,40.15306679,-113.15577130,1697.7
7.074,-5.00,-5.27,40.15306679,-113.15577130,1697.7
7.099,-5.00,-5.27,40.15306679,-113.15577130,1697.7
7.124,-5.00,-5.27,40.15306679,-113.15577130,1697.7
7.149,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.174,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.199,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.224,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.249,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.274,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.299,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.324,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.349,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.374,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.399,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.424,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.450,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.474,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.499,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.524,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.549,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.574,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.599,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.624,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.649,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.674,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.699,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.724,-5.00,-5.27,40.15274577,-113.15622209,1697.7
7.749,-5.00,-5.23,40.15274577,-113.15622209,1697.7
7.774,-5.00,-5.23,40.15274577,-113.15622209,1697.7
7.799,-5.00,-5.23,40.15274577,-113.15622209,1697.7
7.824,-5.00,-5.23,40.15274577,-113.15622209,1697.7
7.849,-5.00,-5.14,40.15274577,-113.15622209,1697.7
7.874,-5.00,-5.14,40.15274577,-113.15622209,1697.7
7.899,-5.00,-5.14,40.15274577,-113.15622209,1697.7
7.924,-5.00,-5.14,40.15274577,-113.15622209,1697.7
7.950,-5.00,-5.14,40.15274577,-113.15622209,1697.7
7.974,5.00,-5.14,40.15274577,-113.15622209,1697.7
7.999,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.024,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.049,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.074,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.099,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.124,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.149,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.174,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.199,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.224,5.00,-5.14,40.15274577,-113.15622209,1697.7
8.249,5.00,-5.19,40.15274577,-113.15622209,1697.7
8.274,5.00,-5.19,40.15274577,-113.15622209,1697.7
8.299,5.00,-5.19,40.15274577,-113.15622209,1697.7
8.324,5.00,-5.19,40.15274577,-113.15622209,1697.7
8.349,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.374,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.399,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.424,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.450,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.474,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.499,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.524,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.549,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.574,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.599,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.624,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.649,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.674,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.699,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.724,5.00,-5.19,40.15241109,-113.15665922,1697.7
8.749,5.00,-4.39,40.15241109,-113.15665922,1697.7
8.774,5.00,-4.39,40.15241109,-113.15665922,1697.7
8.799,5.00,-4.39,40.15241109,-113.15665922,1697.7
8.824,5.00,-4.39,40.15241109,-113.15665922,1697.7
8.849,5.00,-1.89,40.15241109,-113.15665922,1697.7
8.874,5.00,-1.89,40.15241109,-113.15665922,1697.7
8.899,5.00,-1.89,40.15241109,-113.15665922,1697.7
8.924,5.00,-1.89,40.15241109,-113.15665922,1697.7
8.950,5.00,0.09,40.15241109,-113.15665922,1697.7
8.974,5.00,0.09,40.15241109,-113.15665922,1697.7
8.999,5.00,0.09,40.15241109,-113.15665922,1697.7
9.024,5.00,0.09,40.15241109,-113.15665922,1697.7
9.049,5.00,2.72,40.15241109,-113.15665922,1697.7
9.074,5.00,2.72,40.15241109,-113.15665922,1697.7
9.099,5.00,2.72,40.15241109,-113.15665922,1697.7
9.124,5.00,2.72,40.15241109,-113.15665922,1697.7
9.149,5.00,4.44,40.15241109,-113.15665922,1697.7
9.174,5.00,4.44,40.15241109,-113.15665922,1697.7
9.199,5.00,4.44,40.15241109,-113.15665922,1697.7
9.224,5.00,4.44,40.15241109,-113.15665922,1697.7
9.249,5.00,4.75,40.15241109,-113.15665922,1697.7
9.274,5.00,4.75,40.15241109,-113.15665922,1697.7
9.299,5.00,4.75,40.15241109,-113.15665922,1697.7
9.324,5.00,4.75,40.15241109,-113.15665922,1697.7
9.349,5.00,5.27,40.15241109,-113.15665922,1697.7
9.374,5.00,5.27,40.15241109,-113.15665922,1697.7
9.399,5.00,5.27,40.15241109,-113.15665922,1697.7
9.424,5.00,5.27,40.15241109,-113.15665922,1697.7
9.450,5.00,5.27,40.15241109,-113.15665922,1697.7
9.474,5.00,5.27,40.15241109,-113.15665922,1697.7
9.499,5.00,5.27,40.15241109,-113.15665922,1697.7
9.524,5.00,5.27,40.15241109,-113.15665922,1697.7
9.549,5.00,5.19,40.15206958,-113.15708270,1697.7
9.574,5.00,5.19,40.15206958,-113.15708270,1697.7
9.599,5.00,5.19,40.15206958,-113.15708270,1697.7
9.624,5.00,5.19,40.15206958,-113.15708270,1697.7
9.649,5.00,5.05,40.15206958,-113.15708270,1697.7
9.674,5.00,5.05,40.15206958,-113.15708270,1697.7
9.699,5.00,5.05,40.15206958,-113.15708270,1697.7
9.724,5.00,5.05,40.15206958,-113.15708270,1697.7
9.749,5.00,4.92,40.15206958,-113.15708270,1697.7
9.774,5.00,4.92,40.15206958,-113.15708270,1697.7
9.799,5.00,4.92,40.15206958,-113.15708270,1697.7
9.824,5.00,4.92,40.15206958,-113.15708270,1697.7
9.849,5.00,4.88,40.15206958,-113.15708270,1697.7
9.874,5.00,4.88,40.15206958,-113.15708270,1697.7
9.899,5.00,4.88,40.15206958,-113.15708270,1697.7
9.924,5.00,4.88,40.15206958,-113.15708270,1697.7
9.950,5.00,4.88,40.15206958,-113.15708270,1697.7
9.974,5.00,4.88,40.15206958,-113.15708270,1697.7
9.999,5.00,4.88,40.15206958,-113.15708270,1697.7
10.024,5.00,4.88,40.15206958,-113.15708270,1697.7
10.049,5.00,4.88,40.15206958,-113.15708270,1697.7
10.074,5.00,4.88,40.15206958,-113.15708270,1697.7
10.099,5.00,4.88,40.15206958,-113.15708270,1697.7
10.124,5.00,4.88,40.15206958,-113.15708270,1697.7
10.149,5.00,4.88,40.15206958,-113.15708270,1697.7
10.174,5.00,4.88,40.15206958,-113.15708270,1697.7
10.199,5.00,4.88,40.15206958,-113.15708270,1697.7
10.224,5.00,4.88,40.15206958,-113.15708270,1697.7
10.249,5.00,4.88,40.15206958,-113.15708270,1697.7
10.274,5.00,4.88,40.15206958,-113.15708270,1697.7
10.299,5.00,4.88,40.15206958,-113.15708270,1697.7
10.324,5.00,4.88,40.15206958,-113.15708270,1697.7
10.349,5.00,4.88,40.15206958,-113.15708270,1697.7
10.374,5.00,4.88,40.15206958,-113.15708270,1697.7
10.399,5.00,4.88,40.15206958,-113.15708270,1697.7
10.424,5.00,4.88,40.15206958,-113.15708270,1697.7
10.450,5.00,4.88,40.15206958,-113.15708270,1697.7
10.474,5.00,4.88,40.15206958,-113.15708270,1697.7
10.499,5.00,4.88,40.15206958,-113.15708270,1697.7
10.524,5.00,4.88,40.15206958,-113.15708270,1697.7
10.549,5.00,4.88,40.15206958,-113.15708270,1697.7
10.574,5.00,4.88,40.15206958,-113.15708270,1697.7
10.599,5.00,4.88,40.15206958,-113.15708270,1697.7
10.624,5.00,4.88,40.15206958,-113.15708270,1697.7
10.649,5.00,4.88,40.15206958,-113.15708270,1697.7
10.674,5.00,4.88,40.15206958,-113.15708270,1697.7
10.699,5.00,4.88,40.15206958,-113.15708270,1697.7
10.724,5.00,4.88,40.15206958,-113.15708270,1697.7
10.749,5.00,4.88,40.15173832,-113.15754032,1697.7
10.774,5.00,4.88,40.15173832,-113.15754032,1697.7
10.799,5.00,4.88,40.15173832,-113.15754032,1697.7
10.824,5.00,4.88,40.15173832,-113.15754032,1697.7
10.849,5.00,4.88,40.15173832,-113.15754032,1697.7
10.874,5.00,4.88,40.15173832,-113.15754032,1697.7
10.899,5.00,4.88,40.15173832,-113.15754032,1697.7
10.924,5.00,4.88,40.15173832,-113.15754032,1697.7
10.950,5.00,4.88,40.15173832,-113.15754032,1697.7
10.974,5.00,4.88,40.15173832,-113.15754032,1697.7
10.999,5.00,4.88,40.15173832,-113.15754032,1697.7
11.024,5.00,4.88,40.15173832,-113.15754032,1697.7
11.049,5.00,4.88,40.15173832,-113.15754032,1697.7
11.074,5.00,4.88,40.15173832,-113.15754032,1697.7
11.099,5.00,4.88,40.15173832,-113.15754032,1697.7
11.124,5.00,4.88,40.15173832,-113.15754032,1697.7
11.149,5.00,4.92,40.15173832,-113.15754032,1697.7
11.174,5.00,4.92,40.15173832,-113.15754032,1697.7
11.199,5.00,4.92,40.15173832,-113.15754032,1697.7
11.224,5.00,4.92,40.15173832,-113.15754032,1697.7
11.249,5.00,4.92,40.15173832,-113.15754032,1697.7
11.274,5.00,4.92,40.15173832,-113.15754032,1697.7
11.299,5.00,4.92,40.15173832,-113.15754032,1697.7
11.324,5.00,4.92,40.15173832,-113.15754032,1697.7
11.349,5.00,4.92,40.15173832,-113.15754032,1697.7
11.374,5.00,4.92,40.15173832,-113.15754032,1697.7
